Date,Epoch,Samples,Time,hidden loss,backbone loss,value loss,policy loss,state loss,reward loss,model
2021-12-03 20:44:43.455676,1,89,2.33701491355896,0.7018370827039083,2.2839488718244763,0.759717497560713,0.0022790107565621,1.5651496913697984,0.0279178135097026,reward
2021-12-03 20:44:44.599809,2,89,3.4811487197875977,0.7493543227513632,2.319973283343845,0.6923066278298696,0.0022686116604341,1.544316702418857,0.0125658961284595,reward
2021-12-03 20:44:45.749400,3,89,4.630738735198975,0.7152603732215034,2.238861785994636,0.7320685452885098,0.0022595225212474,1.5537230173746746,0.017852919590142,reward
2021-12-03 20:44:46.902528,4,89,5.78386664390564,0.6632857289579179,2.1929614543914795,0.6589878135257297,0.0022535899964471,1.5522559483846028,0.0190133846934056,reward
2021-12-03 20:44:48.097782,5,89,6.979119777679443,0.704753170410792,2.1995195547739663,0.627804211444325,0.002243127182333,1.5231949885686238,0.0070463464944623,reward
2021-12-03 20:44:49.318626,6,89,8.199964761734009,0.6086936526828342,2.1220560603671603,0.5774511032634311,0.0022186696425908,1.5018973615434434,0.0065670845926635,reward
2021-12-03 20:44:50.524336,7,89,9.40567398071289,0.6787897249062856,2.200960569911533,0.756754994392395,0.0022136636026617,1.558265897962782,0.0068352586175832,reward
2021-12-03 20:44:51.710617,8,89,10.59195590019226,0.6401799023151398,2.1918491390016346,0.6771043737729391,0.0021960469376709,1.5317968395021226,0.0037833732656306,reward
2021-12-03 20:44:52.920204,9,89,11.801543712615969,0.7353147599432204,2.2754171424441867,0.64139038655493,0.0021781073107073,1.5331888993581135,0.005159548160413,reward
2021-12-03 20:45:37.156656,0,57,0.8108019828796387,1.415136178334554,3.033161004384359,1.2906617025534313,0.0022695874407266,1.5579619805018108,0.0123191844516744,reward
2021-12-03 20:45:37.915738,1,57,1.5698859691619873,1.0540197491645813,2.630579431851705,0.8524062732855479,0.0022660937393084,1.5099963545799255,0.0075692679577817,reward
2021-12-03 20:45:38.660083,2,57,2.3142290115356445,0.7309107035398483,2.253685971101125,0.7427830348412195,0.0022611216409131,1.5261522730191548,0.009352408281605,reward
2021-12-03 20:45:39.424671,3,57,3.078819990158081,0.6863284160693487,2.3062121868133545,0.6059281229972839,0.0022564490403359,1.451882302761078,0.0053170870523899,reward
2021-12-03 20:45:40.173442,4,57,3.827593088150024,0.5758461256821951,2.0793585777282715,0.5111672083536783,0.002244079640756,1.4868314266204834,0.0027734868635889,reward
2021-12-03 20:45:40.909794,5,57,4.563938856124878,0.601541722814242,2.1094396511713662,0.5172169754902521,0.0022351153117294,1.5379839936892192,0.0065643026961576,reward
2021-12-03 20:45:41.656457,6,57,5.310603141784668,0.4305545638004939,2.024811267852783,0.5570095082124075,0.0022168025995294,1.4810361663500469,0.0031933331629261,reward
2021-12-03 20:45:42.392595,7,57,6.0467400550842285,0.4716999481121699,2.0331706206003823,0.5665858040253321,0.0022131449465329,1.4988440076510112,0.0039738967704276,reward
2021-12-03 20:45:43.131909,8,57,6.786052942276001,0.5225346684455872,1.985952615737915,0.4664615641037623,0.002198122946235,1.4946655631065369,0.0038309500281078,reward
2021-12-03 20:45:43.878684,9,57,7.53282904624939,0.4247056369980176,1.98558513323466,0.457657774289449,0.0021769190595174,1.595532774925232,0.0021857726581705,reward
2021-12-03 20:54:45.962905,0,67,0.9748818874359132,0.7111324838229588,2.083517466272627,0.6852045101778848,0.0021132801193743,1.2456097262246268,0.0003486711523562,skills/chess/data/new_param(temp).json
2021-12-03 20:54:46.831221,1,67,1.8431830406188965,0.6257691723959786,1.9937846660614007,0.5519132358687264,0.0020818564309073,1.3429368223462783,0.0001303818935411,skills/chess/data/new_param(temp).json
2021-12-03 20:54:47.704599,2,67,2.716559886932373,0.6018037796020508,1.9857919216156008,0.648633382150105,0.0020596859644034,1.3446256603513445,7.754609292273276e-05,skills/chess/data/new_param(temp).json
2021-12-03 20:54:48.563974,3,67,3.575935840606689,0.468428088085992,1.7994708503995622,0.5354973460946765,0.0020302567697529,1.32765679700034,0.0001020041194611,skills/chess/data/new_param(temp).json
2021-12-03 20:54:49.546799,4,67,4.558764934539795,0.6494269371032715,1.949931894029889,0.6206443309783936,0.0020240069965698,1.3115480967930384,6.23667541991121e-05,skills/chess/data/new_param(temp).json
2021-12-03 20:54:50.408029,5,67,5.419990062713623,0.455321192741394,1.7448173420769828,0.5473436074597495,0.001981548981608,1.3427154336656844,3.062503862695719e-05,skills/chess/data/new_param(temp).json
2021-12-03 20:54:51.265756,6,67,6.277722120285034,0.520345653806414,1.7875266926629203,0.5082625235830035,0.0019591315982065,1.3383277995245797,9.323645593082932e-05,skills/chess/data/new_param(temp).json
2021-12-03 20:54:52.131215,7,67,7.143176794052124,0.6249719368559974,1.9190783670970373,0.5047606314931598,0.001956888474524,1.288143311228071,0.0001709123366059,skills/chess/data/new_param(temp).json
2021-12-03 20:54:52.999122,8,67,8.011084079742432,0.5708656438759395,1.84434255531856,0.5330589711666107,0.0019322668168959,1.270586064883641,7.985354932316113e-05,skills/chess/data/new_param(temp).json
2021-12-03 20:54:53.859015,9,67,8.87097692489624,0.5763753056526184,1.9165490525109428,0.4580910887037004,0.0018932133181286,1.2747415133884974,0.0001433050296587,skills/chess/data/new_param(temp).json
2021-12-03 20:57:35.096871,0,67,1.0018398761749268,0.8545180090836116,2.0868533679417203,0.809919399874551,0.0022024974293474,1.3151014532361711,0.000426677687106,skills/chess/data/new_param(temp).json
2021-12-03 20:57:35.976869,1,67,1.8818261623382568,0.7115812599658966,1.9635704585484093,0.6856224877493722,0.0021586212928273,1.249842916216169,0.0002483456929829,skills/chess/data/new_param(temp).json
2021-12-03 20:57:36.927999,2,67,2.8329520225524902,0.6563118611063276,1.8964710235595703,0.6409665133271899,0.0021029089444449,1.2484519141060966,0.0002471255169699,skills/chess/data/new_param(temp).json
2021-12-03 20:57:37.824154,3,67,3.729112148284912,0.514659081186567,1.7280705315726144,0.7142386777060372,0.0020800356786432,1.254051889692034,0.0004259576861776,skills/chess/data/new_param(temp).json
2021-12-03 20:57:38.726406,4,67,4.631360054016113,0.6487678842885154,1.8949577808380127,0.6114175277096885,0.0020335468330553,1.2387261390686035,0.0001680570031956,skills/chess/data/new_param(temp).json
2021-12-03 20:57:39.626211,5,67,5.531163930892944,0.4930689271007265,1.7151997940880912,0.5173759439161846,0.0020154182400022,1.1645296386310031,0.0003425638507386,skills/chess/data/new_param(temp).json
2021-12-03 20:57:40.524551,6,67,6.429503917694092,0.6611040234565735,1.9035851103918893,0.558441868850163,0.0020322716029893,1.202980875968933,0.0001757845015423,skills/chess/data/new_param(temp).json
2021-12-03 20:57:41.425092,7,67,7.330044984817505,0.5030028777463096,1.679978336606707,0.5322645860058921,0.0020005225004362,1.1938496657780238,0.0001721334759037,skills/chess/data/new_param(temp).json
2021-12-03 20:57:42.331085,8,67,8.236037969589233,0.5627322580133166,1.7537116152899606,0.5403075920683997,0.0019758339372596,1.1897388185773576,6.587888590762045e-05,skills/chess/data/new_param(temp).json
2021-12-03 20:57:43.227124,9,67,9.132076978683472,0.4842921325138637,1.6819328580583846,0.5120505307401929,0.0018822380474635,1.1577378937176297,3.618424307205714e-05,skills/chess/data/new_param(temp).json
2021-12-03 20:59:00.421396,0,112,1.5849342346191406,1.0041697770357132,2.494062374035517,0.9902261594931284,0.0023347878304775,1.4119943380355835,0.0002615131778232,skills/chess/data/new_param(temp).json
2021-12-03 20:59:01.906079,1,112,3.069608211517334,0.7430719633897146,2.110262006521225,0.6271037260691324,0.002316911976474,1.3092343757549922,3.3078433375521854e-05,skills/chess/data/new_param(temp).json
2021-12-03 20:59:03.401648,2,112,4.5651772022247314,0.6770682136217753,2.0756117602189383,0.6236629995206991,0.0022619150889416,1.3191875120004015,3.3448440566038094e-05,skills/chess/data/new_param(temp).json
2021-12-03 20:59:04.899012,3,112,6.0625410079956055,0.5873795449733734,1.854020953178405,0.5469825274000565,0.0022589749520799,1.3487967054049177,9.225249712585536e-05,skills/chess/data/new_param(temp).json
2021-12-03 20:59:06.370175,4,112,7.533704280853271,0.5968080957730612,1.907733718554179,0.6032447069883347,0.0022229471748384,1.32087475558122,0.0001897032871056,skills/chess/data/new_param(temp).json
2021-12-03 20:59:07.839742,5,112,9.003272294998169,0.603667880098025,1.9037969410419464,0.5614505757888159,0.0022005003993399,1.2512811720371246,0.0001143152166302,skills/chess/data/new_param(temp).json
2021-12-03 20:59:09.339313,6,112,10.502843141555786,0.5306426510214806,1.759657601515452,0.5103185189267,0.0021698024356737,1.269740621248881,0.0002071111330224,skills/chess/data/new_param(temp).json
2021-12-03 20:59:10.824934,7,112,11.988463163375854,0.638965959350268,1.8814016977945964,0.5220273012916247,0.0021403847398081,1.192493552962939,8.703289762953166e-05,skills/chess/data/new_param(temp).json
2021-12-03 20:59:12.316424,8,112,13.4799542427063,0.5023743659257889,1.7237853407859802,0.5413629685839018,0.0021156657021492,1.1800194929043453,0.0001409227514462,skills/chess/data/new_param(temp).json
2021-12-03 20:59:13.836185,9,112,14.999732255935667,0.6325304334362348,1.8574301898479464,0.5120044549306234,0.0020875818833398,1.2224168181419373,8.452416947572298e-05,skills/chess/data/new_param(temp).json
2021-12-03 21:00:27.202996,0,101,1.3437669277191162,1.3267153084278107,2.512682318687439,1.3279791831970216,0.0023198136361315,1.1625119805336,0.0003763375294283,skills/chess/data/new_param(temp).json
2021-12-03 21:00:28.481440,1,101,2.62221097946167,0.9786705195903778,2.1498560905456543,0.9298210620880129,0.0023570488672703,1.220892369747162,0.0004377218039735,skills/chess/data/new_param(temp).json
2021-12-03 21:00:29.763942,2,101,3.9047138690948486,0.8204803228378296,1.9773539423942563,0.8447601914405822,0.0023342430125921,1.1185897290706637,0.0003213302428775,skills/chess/data/new_param(temp).json
2021-12-03 21:00:31.032899,3,101,5.173669815063477,0.8423881590366363,2.02533884048462,0.8065165638923645,0.0022787058493122,1.0977066695690154,0.000210818513915,skills/chess/data/new_param(temp).json
2021-12-03 21:00:32.324674,4,101,6.465446949005127,0.6747214913368225,1.8274619102478027,0.5712789535522461,0.0023041104432195,1.1905202269554138,0.0001199074564283,skills/chess/data/new_param(temp).json
2021-12-03 21:00:33.630454,5,101,7.771227836608887,0.588736891746521,1.7473631381988526,0.5794748187065124,0.0022851373068988,1.1124544739723206,5.103487856104039e-05,skills/chess/data/new_param(temp).json
2021-12-03 21:00:35.001838,6,101,9.142611980438232,0.5749280959367752,1.7360826134681702,0.4836551517248154,0.0022665418684482,1.121725708246231,2.055769361959392e-05,skills/chess/data/new_param(temp).json
2021-12-03 21:00:36.284006,7,101,10.424777030944824,0.6015217244625092,1.6935007333755494,0.5855733633041382,0.0022552067879587,1.0993249058723449,2.060843448816741e-05,skills/chess/data/new_param(temp).json
2021-12-03 21:00:37.567154,8,101,11.707926034927368,0.5969872951507569,1.744345486164093,0.5788116425275802,0.0022486844100058,1.1326446771621703,6.6406919131623e-06,skills/chess/data/new_param(temp).json
2021-12-03 21:00:38.864850,9,101,13.005621910095217,0.552623650431633,1.6389246463775635,0.5370597541332245,0.0022159727057442,1.1446744918823242,4.967000020883461e-06,skills/chess/data/new_param(temp).json
2021-12-03 21:03:17.422488,0,51,0.713709831237793,0.7883824944496155,1.9199104070663453,0.8208751559257508,0.0021806305740028,1.064436686038971,0.0002875109182653,skills/chess/data/new_param(temp).json
2021-12-03 21:03:18.064508,1,51,1.355730056762695,0.670809531211853,1.753507709503174,0.621167802810669,0.0021745522972196,1.0310886025428772,0.0004640225379262,skills/chess/data/new_param(temp).json
2021-12-03 21:03:18.705673,2,51,1.9968938827514648,0.6018543183803559,1.7177124738693237,0.5753731667995453,0.0021454701200127,1.0779749512672423,0.0001068188277713,skills/chess/data/new_param(temp).json
2021-12-03 21:03:19.342704,3,51,2.633924961090088,0.6338136315345764,1.7489497184753418,0.5648896634578705,0.0021527984179556,1.1791818618774417,0.0001588384686328,skills/chess/data/new_param(temp).json
2021-12-03 21:03:19.984764,4,51,3.2759850025177,0.4955824553966522,1.6219009637832642,0.5585419237613678,0.002142568398267,1.1328634023666382,0.0002013017755416,skills/chess/data/new_param(temp).json
2021-12-03 21:03:20.652078,5,51,3.9432997703552246,0.6269940435886383,1.654268741607666,0.4372655034065246,0.0021151303546503,1.0326640963554383,0.0001949744276771,skills/chess/data/new_param(temp).json
2021-12-03 21:03:21.300431,6,51,4.591652870178223,0.5185845077037812,1.566909384727478,0.5612048983573914,0.002095046150498,1.0663277745246886,0.0002060238737612,skills/chess/data/new_param(temp).json
2021-12-03 21:03:21.927548,7,51,5.2187700271606445,0.4865023076534271,1.582918691635132,0.6496033310890198,0.0021105729509145,1.0744958519935608,0.0001611655505257,skills/chess/data/new_param(temp).json
2021-12-03 21:03:22.563906,8,51,5.855127811431885,0.4704498082399368,1.5397461652755735,0.5644477546215058,0.0020807702094316,1.0535831212997435,0.0001788434048648,skills/chess/data/new_param(temp).json
2021-12-03 21:03:23.202032,9,51,6.493253946304321,0.6286275804042816,1.6857948541641234,0.4901689946651458,0.0020762019092217,1.066720426082611,0.0001018842172925,skills/chess/data/new_param(temp).json
2021-12-03 22:17:14.738097,0,54,0.7868950366973877,2.209130644798279,3.286253412564596,1.562525987625122,0.0021475272757622,1.084236393372218,0.0006407218170352,skills/chess/data/new_param(temp).json
2021-12-03 22:17:15.474362,1,54,1.5231599807739258,1.3390051523844402,2.4208929340044656,1.3240311940511067,0.0021545068981746,1.088302622238795,0.000546475941519,skills/chess/data/new_param(temp).json
2021-12-03 22:17:16.203734,2,54,2.252532958984375,1.0643961330254872,2.170633633931478,1.193731129169464,0.0021355055117358,1.0807913939158122,0.0005049462779425,skills/chess/data/new_param(temp).json
2021-12-03 22:17:16.925760,3,54,2.9745590686798096,1.0794814229011536,2.155803084373474,0.9780848721663156,0.0021306085400283,1.1073104043801625,0.0002353143584817,skills/chess/data/new_param(temp).json
2021-12-03 22:17:17.651828,4,54,3.7006289958953857,0.9731439451376596,2.090754886468252,0.9561278919378916,0.0021419446372116,1.066265632708867,0.000111033693732,skills/chess/data/new_param(temp).json
2021-12-03 22:17:18.375858,5,54,4.42465615272522,0.9309825797875724,1.9960652391115823,0.9429608782132468,0.0021347810397855,1.067161480585734,0.0001029981532762,skills/chess/data/new_param(temp).json
2021-12-03 22:17:19.104384,6,54,5.1531822681427,0.8639602661132812,2.005057692527771,0.807691236337026,0.0021224179072305,1.12223486105601,6.831966311438009e-05,skills/chess/data/new_param(temp).json
2021-12-03 22:17:19.857934,7,54,5.906732082366943,0.8325670460859934,1.8690885504086807,0.8296714822451273,0.0021087854208114,1.1052136719226835,4.0285194548535706e-05,skills/chess/data/new_param(temp).json
2021-12-03 22:17:20.598699,8,54,6.647500991821289,0.7477851957082748,1.7900161544481914,0.7412904699643453,0.0021034871072818,1.0673721333344777,3.863518027931908e-05,skills/chess/data/new_param(temp).json
2021-12-03 22:17:21.353148,9,54,7.401945114135742,0.7228456536928812,1.8351388573646543,0.6751612623532613,0.0021098703922082,1.1003982424736023,5.861326371814357e-05,skills/chess/data/new_param(temp).json
2021-12-03 22:21:17.278756,0,132,1.7703721523284912,0.809960058757237,2.0150341391563416,0.8264671329941068,0.0021644134623264,1.177772969007492,0.0003279997247643,skills/chess/data/new_param(temp).json
2021-12-03 22:21:19.025025,1,132,3.5166380405426025,0.6569793713944299,1.837098453726088,0.6726336777210236,0.0021384987547727,1.165447716202055,0.0001073094613275,skills/chess/data/new_param(temp).json
2021-12-03 22:21:20.760317,2,132,5.25192928314209,0.5727896647793906,1.7393423744610377,0.5756282274212156,0.002080290869344,1.1199342267853871,5.98421061600415e-05,skills/chess/data/new_param(temp).json
2021-12-03 22:21:22.498922,3,132,6.99053430557251,0.5444514293755803,1.7020035982131958,0.5214777626097202,0.0020352420064487,1.1291751563549042,5.635581434099939e-05,skills/chess/data/new_param(temp).json
2021-12-03 22:21:24.241554,4,132,8.733166217803955,0.5028322285839489,1.674041109425681,0.6259094732148307,0.0020151160590882,1.1224102675914764,3.470802614304246e-05,skills/chess/data/new_param(temp).json
2021-12-03 22:21:25.995907,5,132,10.487519979476929,0.5299129571233477,1.6567599943705968,0.4782457543270929,0.0019976842699439,1.1884222796985082,2.6624630359200247e-05,skills/chess/data/new_param(temp).json
2021-12-03 22:21:27.721339,6,132,12.212952136993408,0.4616881172571863,1.5651806082044328,0.5510878701295171,0.0019440950792548,1.1326464882918768,2.449337470064197e-05,skills/chess/data/new_param(temp).json
2021-12-03 22:21:29.501622,7,132,13.993235111236572,0.4891298062035015,1.638693026133946,0.5544293033225196,0.0018994908231044,1.129489289862769,1.8109949386208818e-05,skills/chess/data/new_param(temp).json
2021-12-03 22:21:31.244924,8,132,15.736538171768188,0.5488757617505533,1.6420959489686149,0.4094107752399785,0.001880084172756,1.118958409343447,1.545504846944823e-05,skills/chess/data/new_param(temp).json
2021-12-03 22:21:33.000162,9,132,17.491775035858154,0.5742150332246508,1.7200165816715784,0.4486468115023204,0.0019256563807305,1.078102707862854,1.1986599442285037e-05,skills/chess/data/new_param(temp).json
2021-12-03 22:27:54.627954,0,56,0.7945950031280518,0.6538926760355631,1.71214493115743,0.7052377164363861,0.0020648820015291,1.0311581194400787,0.0004064854309338,skills/chess/data/new_param(temp).json
2021-12-03 22:27:55.447358,1,56,1.6139960289001465,0.6267523343364397,1.657221833864848,0.5944785277048746,0.0019958063300388,1.0206676423549652,0.0001442287096627,skills/chess/data/new_param(temp).json
2021-12-03 22:27:56.182178,2,56,2.348814010620117,0.5892039636770884,1.6097790996233623,0.5282071133454641,0.0019999042269773,1.0658255020777383,0.0001017514465881,skills/chess/data/new_param(temp).json
2021-12-03 22:27:56.911811,3,56,3.0784449577331543,0.4947132021188736,1.5110548535982768,0.4766529053449631,0.0020224742086914,1.0279913047949474,8.428463039914884e-05,skills/chess/data/new_param(temp).json
2021-12-03 22:27:57.652250,4,56,3.8188841342926025,0.5564482261737188,1.5703117847442627,0.5098395521442095,0.002002471340044,0.9905761082967124,6.926626883796416e-05,skills/chess/data/new_param(temp).json
2021-12-03 22:27:58.386409,5,56,4.553046941757202,0.489718422293663,1.4981342156728108,0.5006338494519392,0.0019238452465894,1.0508752167224884,5.3666741981336e-05,skills/chess/data/new_param(temp).json
2021-12-03 22:27:59.117113,6,56,5.283748149871826,0.5922734091679255,1.5688810149828594,0.6494229187568029,0.0019226133590564,1.0225588480631511,6.568073543652038e-05,skills/chess/data/new_param(temp).json
2021-12-03 22:27:59.851823,7,56,6.01845908164978,0.5147903114557266,1.5183504819869995,0.5899974356094996,0.0019002690290411,0.978900671005249,0.0002211342611341,skills/chess/data/new_param(temp).json
2021-12-03 22:28:00.622888,8,56,6.789525270462036,0.5258679936329523,1.577276388804118,0.5547123849391937,0.0019197340394991,0.9948281844456992,0.000133032471543,skills/chess/data/new_param(temp).json
2021-12-03 22:28:01.384439,9,56,7.551078081130981,0.471159927546978,1.478830099105835,0.6039889454841614,0.0018960924547476,0.9960648814837136,0.0001119632828097,skills/chess/data/new_param(temp).json
2021-12-03 22:29:26.164146,0,24,0.4113600254058838,0.5497106115023295,1.474193096160889,0.5097847282886505,0.001876401520955,1.0428877075513203,0.0008367030338073,skills/chess/data/new_param(temp).json
2021-12-03 22:29:26.518683,1,24,0.765894889831543,0.433907816807429,1.3398373524347942,0.6449618538220724,0.0019390702170009,1.004088560740153,0.0003385739886046,skills/chess/data/new_param(temp).json
2021-12-03 22:29:26.857177,2,24,1.1043920516967771,0.6630194385846456,1.651808778444926,0.7215661307175955,0.001895505702123,1.040440301100413,0.0002045861062166,skills/chess/data/new_param(temp).json
2021-12-03 22:29:27.197787,3,24,1.4450020790100098,0.7078707615534464,1.602728525797526,0.662299116452535,0.0018455920508131,0.8588056763013204,0.0001415138247769,skills/chess/data/new_param(temp).json
2021-12-03 22:29:27.547036,4,24,1.79424786567688,0.6073965231577555,1.5221000512441,0.6721754272778829,0.0018778202744821,0.9260035157203674,2.812628300337868e-05,skills/chess/data/new_param(temp).json
2021-12-03 22:29:27.887917,5,24,2.135128736495972,0.4451035559177398,1.404822866121928,0.3676649530728658,0.0017565480278184,0.9482654333114624,6.829974760573047e-05,skills/chess/data/new_param(temp).json
2021-12-03 22:29:28.232700,6,24,2.479912042617798,0.4579496582349141,1.477619965871175,0.5083096424738566,0.0017665807002534,0.966803252696991,7.629993221295688e-05,skills/chess/data/new_param(temp).json
2021-12-03 22:29:28.572990,7,24,2.820202112197876,0.4354646901289622,1.4120887915293376,0.554754505554835,0.0018500807151819,0.9261058568954468,7.20541811460862e-05,skills/chess/data/new_param(temp).json
2021-12-03 22:29:28.916113,8,24,3.16332483291626,0.4442403217156728,1.3601287603378296,0.8389983574549357,0.0018149998116617,0.963006556034088,1.411730409017764e-05,skills/chess/data/new_param(temp).json
2021-12-03 22:29:29.267474,9,24,3.514688014984131,0.6085060834884644,1.608649810155233,0.5429988106091818,0.0018927392472202,0.9489299654960632,0.0001305571398309,skills/chess/data/new_param(temp).json
2021-12-03 22:32:39.862725,0,140,1.848046064376831,0.667377171771867,1.833068098340716,0.6476872180189405,0.0019514120982161,1.1658056335789817,0.0002630283517126,skills/chess/data/new_param(temp).json
2021-12-03 22:32:41.629301,1,140,3.6146161556243896,0.5858771353960037,1.760161169937679,0.6023714052779334,0.0018765314099644,1.156959410224642,0.0001544861441808,skills/chess/data/new_param(temp).json
2021-12-03 22:32:43.459157,2,140,5.444472074508667,0.5879496101822171,1.7505474856921606,0.5023826616150993,0.0018522911871384,1.1233965839658464,9.17129113986448e-05,skills/chess/data/new_param(temp).json
2021-12-03 22:32:45.225567,3,140,7.210883140563965,0.5244834327272007,1.6607009853635517,0.550723963550159,0.0018473920146269,1.1421395284788949,0.0001039082412067,skills/chess/data/new_param(temp).json
2021-12-03 22:32:47.032018,4,140,9.017336130142212,0.5250285800014224,1.647767892905644,0.5542680365698678,0.0018484668689779,1.1288948144231523,7.240400808378971e-05,skills/chess/data/new_param(temp).json
2021-12-03 22:32:48.805210,5,140,10.790525913238524,0.5405114250523704,1.649449178150722,0.4906537958553859,0.0017892323999798,1.1478092287267958,3.102847326122823e-05,skills/chess/data/new_param(temp).json
